order_id,order_date,customer_id,product_name,product_category,product_price,items_count,total_amount
764-30-9008,2023-12-22,165374,Les Misérables,Books,27.99,8,223.92
254-11-2326,2021-09-09,116531,Pride and Prejudice,Books,7.99,8,63.92
585-42-0296,2020-11-14,92535,Cream Cheese,Dairy,3.49,1,3.49
476-59-2248,2023-11-06,107631,Under Armour T-Shirt,Clothes,25.0,9,225.0
715-44-9610,2021-04-11,29926,Bagel,Bakery,1.99,8,15.92
270-21-3810,2020-05-28,166774,Gucci Belt,Clothes,200.0,9,1800.0
487-75-4803,2022-05-17,37791,AMD Ryzen 9 5900X Processor,Electronics,179.99,2,359.98
895-39-1087,2020-02-10,72832,Intel Core i9-10900K Processor,Electronics,349.99,5,1749.95
698-50-7472,2021-09-18,193376,Cottage Cheese,Dairy,5.99,4,23.96
252-60-3246,2023-06-27,121617,Tommy Hilfiger Polo Shirt,Clothes,50.0,6,300.0
388-45-5228,2023-03-07,132315,SanDisk Extreme Portable SSD,Electronics,159.99,3,479.97
409-92-5625,2022-09-14,161123,Carrot,Vegetables,0.79,5,3.95
746-52-5580,2021-12-28,51147,Apple iPad Pro 12.9",Electronics,999.0,5,4995.0
402-64-5395,2023-03-31,151864,Bagel,Bakery,1.99,3,5.97
693-81-1699,2023-05-25,62253,Banana,Fruits,0.59,1,0.59
852-52-1411,2021-01-30,137409,Jane Eyre,Books,14.99,5,74.95
695-98-9020,2020-10-11,71849,Carrot,Vegetables,0.79,8,6.32
757-04-5069,2020-05-21,90229,The North Face Jacket,Clothes,120.0,5,600.0
258-31-0539,2022-10-10,11656,Whole Wheat Bread,Bakery,3.99,6,23.94
607-24-9340,2024-05-17,139684,Grapes,Fruits,2.49,3,7.47
767-66-8702,2021-07-28,64137,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,5,449.95
467-69-7174,2021-10-05,153210,Samsung 980 PRO NVMe SSD,Electronics,199.99,10,1999.9
128-05-3072,2021-06-27,48321,Microsoft Xbox Series X,Electronics,499.99,8,3999.92
297-35-0277,2021-03-11,17384,Logitech MX Master 3 Mouse,Electronics,99.99,9,899.91
520-79-7769,2020-05-31,7127,Les Misérables,Books,27.99,3,83.97
061-17-8155,2020-04-22,73189,Apple iPad Pro 12.9",Electronics,999.0,10,9990.0
247-22-1826,2020-06-10,51072,Apple,Fruits,0.99,3,2.97
180-70-6055,2021-02-23,75437,To Kill a Mockingbird,Books,14.99,1,14.99
569-91-8723,2023-03-30,178022,Potato,Vegetables,0.99,7,6.93
518-91-9651,2020-05-29,112732,Nikon D3500 DSLR Camera,Electronics,449.99,1,449.99
150-39-8714,2021-05-03,159518,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,5,1249.95
801-84-2887,2023-11-17,14162,WD My Passport External Hard Drive,Electronics,449.99,8,3599.92
636-92-3451,2021-06-20,194033,Burberry Scarf,Clothes,120.0,4,480.0
057-83-0564,2023-09-28,34038,Pumpkin Pie,Bakery,8.99,8,71.92
664-97-5667,2021-04-29,180060,War and Peace,Books,24.99,8,199.92
259-72-7478,2023-01-16,120491,Blueberry Scone,Bakery,3.49,2,6.98
806-64-6968,2023-05-07,79811,The Hobbit,Books,19.99,8,159.92
608-32-4115,2022-02-28,105081,AMD Radeon RX 6800 XT,Electronics,159.99,9,1439.91
331-69-4468,2022-01-05,93629,Nike Air Max 270,Clothes,150.0,3,450.0
346-73-6754,2023-08-14,120632,The Divine Comedy,Books,30.99,8,247.92
334-49-8860,2020-02-11,136993,Sony WH-1000XM4 Headphones,Electronics,349.99,6,2099.94
705-37-9647,2020-02-19,34006,Instant Pot Duo 7-in-1,Home Appliances,89.0,7,623.0
247-26-6839,2024-03-11,27267,Samsung 65 4K UHD TV,Electronics,799.99,10,7999.9
454-84-6006,2024-06-16,8493,NVIDIA GeForce RTX 3080,Electronics,129.99,6,779.94
099-61-8130,2021-01-28,112216,Jabra Elite 85t Earbuds,Electronics,229.99,7,1609.93
471-79-7995,2023-09-28,161301,Razer BlackWidow Elite Keyboard,Electronics,299.99,3,899.97
482-93-3834,2020-11-19,69651,Blueberry,Fruits,3.99,3,11.97
222-68-1223,2020-01-12,56138,Google Nest Hub,Electronics,89.99,4,359.96
154-51-2667,2023-02-01,97966,Cucumber,Vegetables,0.99,4,3.96
600-89-4055,2022-08-01,176787,Sony WF-1000XM4 Earbuds,Electronics,279.99,2,559.98
783-88-9148,2020-05-17,105008,Patagonia Fleece Jacket,Clothes,140.0,2,280.0
264-62-5626,2022-12-21,177807,Calvin Klein Boxers,Clothes,35.0,6,210.0
802-47-1812,2024-06-16,33524,Burberry Scarf,Clothes,120.0,9,1080.0
887-20-8880,2023-05-24,157608,The Alchemist,Books,15.99,2,31.98
010-97-5153,2022-03-15,77145,Crime and Punishment,Books,18.99,5,94.95
559-27-1495,2024-05-24,179259,Moby Dick,Books,17.99,3,53.97
427-82-6656,2022-02-20,122467,Sourdough Bread,Bakery,4.99,4,19.96
439-81-0555,2023-12-25,41473,Levi's 501 Original Jeans,Clothes,60.0,7,420.0
263-79-2269,2022-03-18,129901,Strawberry,Fruits,2.99,4,11.96
664-86-3889,2020-10-30,121853,Nespresso VertuoPlus,Home Appliances,189.99,2,379.98
076-28-3980,2022-07-31,159168,Peach,Fruits,2.99,9,26.91
489-09-7758,2020-02-28,7386,Pineapple,Fruits,3.99,8,31.92
854-88-0908,2020-07-01,198480,Gucci Belt,Clothes,200.0,6,1200.0
637-78-8181,2022-12-22,16925,Calvin Klein Boxers,Clothes,35.0,10,350.0
363-18-6378,2021-06-01,56210,Apple MacBook Pro 16,Electronics,2399.0,3,7197.0
849-76-4837,2024-03-31,107664,Banana Bread,Bakery,4.99,9,44.91
252-30-4146,2021-12-12,53611,Sony WF-1000XM4 Earbuds,Electronics,279.99,1,279.99
815-66-4600,2023-03-17,27936,Corsair Hydro Series H100i,Electronics,129.99,8,1039.92
089-69-2176,2023-03-07,135063,Adidas Ultraboost,Clothes,180.0,1,180.0
881-37-8660,2020-08-01,56066,Samsung 65 4K UHD TV,Electronics,799.99,6,4799.94
588-17-4196,2023-07-17,32312,Adidas Originals Hoodie,Clothes,90.0,3,270.0
394-20-4709,2020-08-24,11401,Samsung 980 PRO NVMe SSD,Electronics,199.99,9,1799.91
746-44-9367,2024-02-20,159223,Fitbit Charge 5,Electronics,129.95,4,519.8
393-10-8988,2021-02-20,138807,Seagate Backup Plus Slim,Electronics,199.99,8,1599.92
381-07-3909,2020-11-17,139375,To Kill a Mockingbird,Books,14.99,3,44.97
716-77-9903,2021-11-02,5324,Mango,Fruits,2.49,7,17.43
556-51-0638,2021-11-24,164671,Puma Running Shoes,Clothes,100.0,9,900.0
320-89-0605,2024-05-08,18916,Burberry Scarf,Clothes,120.0,6,720.0
278-22-4915,2023-04-26,64923,Cottage Cheese,Dairy,5.99,1,5.99
432-98-1368,2020-08-12,26022,Onion,Vegetables,0.89,8,7.12
357-66-7140,2022-01-09,61115,Samsung 65 4K UHD TV,Electronics,799.99,9,7199.91
859-73-2508,2020-05-24,31397,Amazon Echo Dot (4th Gen),Electronics,49.99,6,299.94
394-95-4331,2023-06-14,172553,Greek Yogurt,Dairy,6.99,8,55.92
423-31-9087,2024-05-13,24904,Amazon Echo Dot (4th Gen),Electronics,49.99,9,449.91
374-22-2564,2023-06-03,88165,Nespresso VertuoPlus,Home Appliances,189.99,6,1139.94
123-11-0187,2023-04-24,15909,Armani Exchange Watch,Clothes,300.0,6,1800.0
849-31-1085,2022-12-31,55391,Cottage Cheese,Dairy,5.99,4,23.96
871-96-2294,2024-02-02,62235,Onion,Vegetables,0.89,6,5.34
405-55-6982,2022-10-12,178003,Pride and Prejudice,Books,7.99,7,55.93
370-87-9511,2022-07-29,157587,The Brothers Karamazov,Books,20.99,8,167.92
819-42-3889,2022-04-26,74161,The Hobbit,Books,19.99,7,139.93
377-60-8598,2020-01-27,102642,Pride and Prejudice,Books,7.99,6,47.94
295-71-5590,2022-02-06,114937,Bagel,Bakery,1.99,4,7.96
329-14-5922,2022-03-06,173086,Grapes,Fruits,2.49,9,22.41
870-14-5864,2020-07-16,157128,Columbia Hiking Boots,Clothes,160.0,1,160.0
876-76-3038,2023-11-07,92597,1984 by George Orwell,Books,9.99,2,19.98
660-75-8868,2023-09-17,88450,Half & Half,Dairy,3.79,7,26.53
368-57-1484,2022-09-21,188877,Corsair K95 RGB Platinum Keyboard,Electronics,129.99,1,129.99
374-66-7344,2024-03-15,3377,Apple AirPods Pro,Electronics,249.99,7,1749.93
453-90-5641,2020-04-16,89036,Apple MacBook Pro 16,Electronics,2399.0,8,19192.0
309-26-4348,2022-10-18,85821,Cottage Cheese,Dairy,5.99,5,29.95
672-42-0523,2024-05-04,129098,KitchenAid Stand Mixer,Home Appliances,299.99,5,1499.95
469-18-2326,2023-08-20,56835,Broccoli,Vegetables,1.49,2,2.98
280-96-6600,2021-06-18,24618,Banana Bread,Bakery,4.99,4,19.96
896-80-1536,2024-05-04,155550,Banana Bread,Bakery,4.99,10,49.9
410-20-3613,2023-07-26,141462,SanDisk Extreme Portable SSD,Electronics,159.99,1,159.99
018-34-5854,2023-10-29,71835,Samsung 980 PRO NVMe SSD,Electronics,199.99,9,1799.91
504-09-6051,2021-10-23,35574,War and Peace,Books,24.99,9,224.91
107-50-0313,2022-04-07,141599,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,8,1999.92
460-34-9769,2023-04-17,43716,Sourdough Bread,Bakery,4.99,3,14.97
370-95-0541,2022-10-06,124073,The Odyssey,Books,16.99,2,33.98
070-54-9330,2024-03-09,129470,Pepper,Vegetables,1.99,4,7.96
780-95-0301,2024-02-09,145757,Dell XPS 13 Laptop,Electronics,1249.99,4,4999.96
317-13-5270,2023-05-23,62004,Burberry Scarf,Clothes,120.0,8,960.0
180-14-6631,2020-10-08,40169,Harry Potter and the Sorcerer's Stone,Books,29.99,2,59.98
508-82-7472,2020-08-26,14533,Mango,Fruits,2.49,5,12.45
114-46-3645,2024-01-23,2578,Microsoft Xbox Series X,Electronics,499.99,5,2499.95
690-39-4757,2024-01-13,45848,Nespresso VertuoPlus,Home Appliances,189.99,1,189.99
151-59-2954,2021-02-17,196043,Watermelon,Fruits,4.99,5,24.95
163-58-9098,2022-11-28,49262,Hamilton Beach Juicer,Home Appliances,99.99,7,699.93
635-82-2869,2020-04-11,114963,Armani Exchange Watch,Clothes,300.0,7,2100.0
618-46-3854,2023-07-04,148639,Garlic,Vegetables,0.69,8,5.52
160-24-5387,2024-04-05,90776,Carrot,Vegetables,0.79,6,4.74
052-47-5750,2020-06-04,95594,Canon EOS Rebel T7,Electronics,479.99,5,2399.95
144-40-0037,2020-02-26,174959,Fractal Design Meshify C,Electronics,69.99,8,559.92
471-32-2756,2021-09-20,133364,Cucumber,Vegetables,0.99,6,5.94
433-73-0315,2020-07-01,142468,Greek Yogurt,Dairy,6.99,1,6.99
258-08-4382,2020-11-05,24083,Prada Sunglasses,Clothes,250.0,9,2250.0
498-24-5135,2023-03-17,23446,Nike Air Max 270,Clothes,150.0,9,1350.0
529-28-0593,2021-06-19,43024,Under Armour T-Shirt,Clothes,25.0,6,150.0
081-25-7174,2020-01-25,140340,The Hobbit,Books,19.99,8,159.92
782-11-2846,2023-12-19,191182,Gucci Belt,Clothes,200.0,5,1000.0
563-12-8956,2024-01-30,123277,Tommy Hilfiger Polo Shirt,Clothes,50.0,8,400.0
032-19-9880,2023-08-30,36658,Razer DeathAdder V2 Mouse,Electronics,199.99,4,799.96
739-14-8388,2020-03-10,119003,The Brothers Karamazov,Books,20.99,10,209.9
855-43-2561,2023-04-22,69874,Apple,Fruits,0.99,8,7.92
653-80-0890,2020-10-15,155379,Dell XPS 13 Laptop,Electronics,1249.99,5,6249.95
321-76-7651,2022-06-23,127326,NZXT H510 Elite Case,Electronics,199.99,9,1799.91
846-65-0141,2020-12-28,85487,Instant Pot Duo 7-in-1,Home Appliances,89.0,2,178.0
783-98-2518,2024-07-12,85958,Patagonia Fleece Jacket,Clothes,140.0,10,1400.0
853-06-7596,2021-01-29,192714,Roomba i7+ Robot Vacuum,Home Appliances,799.99,9,7199.91
390-49-5623,2020-07-24,169641,Hamilton Beach Juicer,Home Appliances,99.99,2,199.98
114-95-1522,2020-03-25,133482,Blueberry Scone,Bakery,3.49,4,13.96
838-53-7128,2023-12-08,61908,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,10,899.9
245-30-7703,2020-05-05,100800,The Brothers Karamazov,Books,20.99,1,20.99
132-65-8767,2022-01-01,130469,Fractal Design Meshify C,Electronics,69.99,9,629.91
057-55-0393,2021-01-20,154985,NVIDIA GeForce RTX 3080,Electronics,129.99,2,259.98
180-06-2490,2023-12-03,140333,SanDisk Extreme Portable SSD,Electronics,159.99,7,1119.93
059-80-9857,2021-10-22,78170,The North Face Jacket,Clothes,120.0,8,960.0
019-94-7903,2021-02-14,65490,Corsair K95 RGB Platinum Keyboard,Electronics,129.99,9,1169.91
517-27-6404,2024-06-23,99961,Sony WF-1000XM4 Earbuds,Electronics,279.99,3,839.97
198-94-8830,2023-01-30,20021,The Brothers Karamazov,Books,20.99,5,104.95
478-31-2519,2022-10-14,142798,Google Nest Hub,Electronics,89.99,8,719.92
008-73-3486,2020-01-29,62399,Apple AirPods Pro,Electronics,249.99,3,749.97
862-77-8101,2023-12-10,136013,Pride and Prejudice,Books,7.99,8,63.92
310-05-7742,2022-07-21,152417,Banana Bread,Bakery,4.99,1,4.99
701-78-2079,2020-11-05,126765,Whipping Cream,Dairy,4.49,2,8.98
102-03-4329,2022-03-23,174298,Butter,Dairy,3.99,7,27.93
605-37-2714,2023-06-24,112272,Logitech MX Master 3 Mouse,Electronics,99.99,10,999.9
461-88-2641,2021-08-25,146644,AMD Ryzen 9 5900X Processor,Electronics,179.99,5,899.95
832-86-2767,2024-05-04,54847,LG 27GL850-B Monitor,Electronics,89.99,7,629.93
282-62-8021,2021-04-29,130559,HyperX Cloud II Headset,Electronics,189.99,2,379.98
477-92-4716,2024-03-25,23710,Les Misérables,Books,27.99,6,167.94
012-58-5661,2021-10-08,70361,Crime and Punishment,Books,18.99,7,132.93
304-33-0116,2023-06-04,27188,Apple AirPods Pro,Electronics,249.99,10,2499.9
539-13-9561,2020-10-13,58719,Whipping Cream,Dairy,4.49,9,40.41
512-87-9859,2021-07-11,40283,War and Peace,Books,24.99,8,199.92
360-43-8582,2022-06-11,86081,Prada Sunglasses,Clothes,250.0,5,1250.0
537-47-7909,2022-09-18,53974,Adidas Ultraboost,Clothes,180.0,9,1620.0
376-77-0147,2021-09-05,46407,Banana Bread,Bakery,4.99,8,39.92
828-25-5042,2020-12-23,126035,Under Armour T-Shirt,Clothes,25.0,5,125.0
888-19-2653,2021-03-26,148264,LG 27GL850-B Monitor,Electronics,89.99,1,89.99
024-08-3758,2023-04-08,180443,Sennheiser Momentum True Wireless 2,Electronics,299.99,3,899.97
542-11-9279,2020-05-18,61473,Apple,Fruits,0.99,1,0.99
167-54-5441,2021-08-06,91095,Apple,Fruits,0.99,1,0.99
152-88-7093,2022-07-01,163945,Nike Air Max 270,Clothes,150.0,9,1350.0
386-02-3979,2022-03-07,176314,Mozzarella Cheese,Dairy,8.99,1,8.99
414-43-9060,2022-08-29,35786,1984 by George Orwell,Books,9.99,4,39.96
446-74-0486,2022-06-22,137530,Greek Yogurt,Dairy,6.99,6,41.94
458-01-4293,2021-08-15,155242,Tomato,Vegetables,1.99,5,9.95
653-01-5901,2020-09-23,97565,The Brothers Karamazov,Books,20.99,1,20.99
028-05-0336,2022-02-11,57057,Apple iPad Pro 12.9",Electronics,999.0,2,1998.0
520-01-5205,2021-10-27,33923,AMD Ryzen 9 5900X Processor,Electronics,179.99,1,179.99
121-13-2208,2024-03-20,93472,Jane Eyre,Books,14.99,3,44.97
198-82-5341,2024-01-22,141562,Dell XPS 13 Laptop,Electronics,1249.99,8,9999.92
759-23-8209,2022-02-04,164715,War and Peace,Books,24.99,1,24.99
178-51-6004,2021-07-04,354,Banana Bread,Bakery,4.99,3,14.97
093-46-5611,2023-10-19,164778,Ralph Lauren Sweater,Clothes,85.0,6,510.0
079-42-3169,2024-01-06,125140,Corsair Vengeance LPX RAM,Electronics,699.0,10,6990.0
507-38-4447,2024-07-18,139344,The Catcher in the Rye,Books,12.99,3,38.97
077-08-0994,2023-08-03,5990,The Great Gatsby,Books,10.99,1,10.99
599-46-4493,2024-07-26,135596,Seagate Backup Plus Slim,Electronics,199.99,8,1599.92
849-98-6709,2024-01-28,52333,To Kill a Mockingbird,Books,14.99,3,44.97
812-03-4251,2021-06-19,146434,WD My Passport External Hard Drive,Electronics,449.99,9,4049.91
714-25-3612,2021-06-16,187191,Samsung 980 PRO NVMe SSD,Electronics,199.99,1,199.99
285-04-1172,2020-08-31,92488,Watermelon,Fruits,4.99,2,9.98
345-12-3305,2022-04-28,15193,Seagate Backup Plus Slim,Electronics,199.99,4,799.96
422-42-7588,2023-12-23,53457,Dyson V11 Cordless Vacuum,Home Appliances,599.99,7,4199.93
260-91-9206,2021-03-04,181671,Fractal Design Meshify C,Electronics,69.99,9,629.91
760-83-3532,2020-07-22,2631,Garlic,Vegetables,0.69,9,6.21
604-54-2083,2022-06-26,1750,Versace Perfume,Clothes,90.0,4,360.0
490-42-1879,2022-01-13,98900,The Odyssey,Books,16.99,8,135.92
851-88-7987,2020-06-28,56665,Sour Cream,Dairy,2.99,4,11.96
346-82-2269,2021-02-05,2359,G.Skill Trident Z RGB RAM,Electronics,649.0,4,2596.0
021-07-7841,2023-04-05,154243,Pepper,Vegetables,1.99,2,3.98
238-37-6005,2020-01-30,77913,Dyson V11 Cordless Vacuum,Home Appliances,599.99,10,5999.9
834-14-1511,2021-07-27,119262,Google Nest Hub,Electronics,89.99,8,719.92
520-08-4494,2022-09-17,64541,Sour Cream,Dairy,2.99,4,11.96
748-07-1232,2022-11-27,54920,Burberry Scarf,Clothes,120.0,7,840.0
834-84-2715,2020-03-18,106065,Samsung Galaxy Tab S7,Electronics,649.99,8,5199.92
890-62-3731,2023-11-06,114965,TP-Link Archer AX6000 Router,Electronics,249.99,2,499.98
341-94-2109,2023-05-18,43650,Spinach,Vegetables,2.49,1,2.49
303-28-4507,2023-11-16,171362,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,7,629.93
468-12-8609,2023-02-19,63478,Les Misérables,Books,27.99,8,223.92
202-03-1476,2021-11-12,180072,Cottage Cheese,Dairy,5.99,9,53.91
496-87-1016,2022-07-08,82192,Moby Dick,Books,17.99,6,107.94
451-88-8329,2021-11-21,133774,Apple iPhone 13,Electronics,799.0,3,2397.0
419-65-2070,2024-07-12,157116,Samsung Galaxy S21,Electronics,999.99,8,7999.92
453-73-5163,2022-04-25,111373,NVIDIA GeForce RTX 3080,Electronics,129.99,8,1039.92
814-62-2112,2024-02-13,151833,Sony PlayStation 5,Electronics,499.99,2,999.98
318-97-5731,2020-01-21,139714,Grapes,Fruits,2.49,5,12.45
312-90-1885,2022-03-06,137324,Crime and Punishment,Books,18.99,2,37.98
093-11-7163,2021-12-06,162578,Pumpkin Pie,Bakery,8.99,1,8.99
404-56-9824,2020-05-23,199528,Under Armour T-Shirt,Clothes,25.0,5,125.0
705-17-4477,2021-06-23,71284,Banana,Fruits,0.59,9,5.31
827-67-2607,2021-04-17,89420,Garlic,Vegetables,0.69,9,6.21
868-56-3176,2024-07-09,91333,Les Misérables,Books,27.99,8,223.92
553-35-3983,2021-11-14,26764,SanDisk Extreme Portable SSD,Electronics,159.99,4,639.96
732-01-9391,2022-03-02,92078,Bose SoundSport Free Earbuds,Electronics,199.99,6,1199.94
505-92-8014,2021-10-03,115855,Sennheiser Momentum True Wireless 2,Electronics,299.99,10,2999.9
697-70-5700,2021-12-18,84925,Grapes,Fruits,2.49,7,17.43
561-80-0730,2021-07-08,183939,Onion,Vegetables,0.89,2,1.78
154-06-2369,2021-11-04,137079,Hermès Silk Tie,Clothes,220.0,5,1100.0
727-43-9240,2023-11-28,158491,Jabra Elite 85t Earbuds,Electronics,229.99,4,919.96
626-30-2466,2023-07-31,167849,The Catcher in the Rye,Books,12.99,5,64.95
246-61-8651,2020-06-04,43858,Adidas Ultraboost,Clothes,180.0,10,1800.0
663-23-2244,2022-10-16,177752,Anna Karenina,Books,22.99,3,68.97
659-45-7217,2021-05-16,118929,Apple iPad Pro 12.9",Electronics,999.0,3,2997.0
282-85-7803,2022-11-29,115005,Apple,Fruits,0.99,2,1.98
129-76-8240,2022-04-26,145655,Bagel,Bakery,1.99,4,7.96
137-32-6655,2021-05-23,5844,Banana,Fruits,0.59,2,1.18
026-06-5215,2021-06-26,185767,Nike Air Max 270,Clothes,150.0,4,600.0
024-84-8692,2020-10-19,124901,Samsung Galaxy S21,Electronics,999.99,7,6999.93
853-94-1896,2020-03-20,111179,Nespresso VertuoPlus,Home Appliances,189.99,2,379.98
156-99-1144,2021-08-29,171820,Sennheiser Momentum True Wireless 2,Electronics,299.99,4,1199.96
033-94-9402,2020-03-22,50143,Sony WH-1000XM4 Headphones,Electronics,349.99,10,3499.9
325-30-9819,2024-01-08,76979,Noctua NH-D15 CPU Cooler,Electronics,99.99,6,599.94
731-41-3271,2024-05-17,160531,1984 by George Orwell,Books,9.99,7,69.93
809-58-5771,2023-08-18,198545,NZXT H510 Elite Case,Electronics,199.99,3,599.97
851-54-1996,2020-09-15,107472,Sony WF-1000XM4 Earbuds,Electronics,279.99,1,279.99
020-61-1270,2020-02-06,156012,GoPro HERO9 Black,Electronics,399.99,3,1199.97
549-42-2303,2023-05-20,25344,Dyson V11 Cordless Vacuum,Home Appliances,599.99,10,5999.9
195-84-5217,2023-06-19,96587,KitchenAid Stand Mixer,Home Appliances,299.99,6,1799.94
137-19-2301,2024-04-10,26133,Ray-Ban Aviator Sunglasses,Clothes,150.0,2,300.0
149-91-9213,2023-11-20,191107,Mango,Fruits,2.49,3,7.47
280-13-5163,2021-12-29,158973,Fractal Design Meshify C,Electronics,69.99,4,279.96
609-87-7898,2022-08-06,98986,Anker Soundcore Liberty Air 2 Pro,Electronics,129.99,4,519.96
479-04-5035,2022-01-10,91529,Levi's 501 Original Jeans,Clothes,60.0,4,240.0
055-76-2240,2021-02-22,139274,Seagate Backup Plus Slim,Electronics,199.99,8,1599.92
421-44-0834,2024-02-19,85204,The Catcher in the Rye,Books,12.99,2,25.98
219-83-2097,2024-01-06,13413,Mango,Fruits,2.49,8,19.92
344-73-5396,2020-11-12,121551,Banana Bread,Bakery,4.99,6,29.94
319-59-7375,2022-01-07,58143,Cucumber,Vegetables,0.99,8,7.92
168-56-5046,2020-12-29,176360,Apple,Fruits,0.99,5,4.95
874-32-2551,2023-08-28,89002,To Kill a Mockingbird,Books,14.99,5,74.95
863-84-2193,2021-08-10,64479,Watermelon,Fruits,4.99,3,14.97
631-30-7593,2022-06-08,120466,Organic Whole Milk,Dairy,4.99,9,44.91
282-26-3511,2024-01-29,189224,Ray-Ban Aviator Sunglasses,Clothes,150.0,8,1200.0
835-57-8858,2022-05-22,36158,Orange,Fruits,1.19,7,8.33
431-89-8295,2020-07-04,40286,G.Skill Trident Z RGB RAM,Electronics,649.0,9,5841.0
033-32-0446,2023-11-01,130797,Sony WF-1000XM4 Earbuds,Electronics,279.99,3,839.97
446-78-6586,2020-09-28,40843,Seagate Backup Plus Slim,Electronics,199.99,3,599.97
885-42-1075,2021-12-13,185829,Versace Perfume,Clothes,90.0,10,900.0
136-69-0778,2022-04-13,93638,Onion,Vegetables,0.89,7,6.23
895-92-2801,2020-08-19,47636,Anker PowerCore Portable Charger,Electronics,39.99,3,119.97
007-20-3443,2021-06-26,41831,Anker PowerCore Portable Charger,Electronics,39.99,8,319.92
344-35-5352,2023-04-22,15860,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,7,1119.93
222-23-0970,2020-11-10,194860,LG 27GL850-B Monitor,Electronics,89.99,1,89.99
624-19-5268,2020-08-28,195433,AMD Radeon RX 6800 XT,Electronics,159.99,1,159.99
062-12-9874,2023-11-07,120507,Hermès Silk Tie,Clothes,220.0,7,1540.0
319-01-0752,2021-06-01,143014,Sour Cream,Dairy,2.99,10,29.9
612-10-3902,2021-12-25,76870,Nespresso VertuoPlus,Home Appliances,189.99,8,1519.92
243-71-2213,2020-03-09,141127,Whipping Cream,Dairy,4.49,6,26.94
204-84-3813,2020-10-03,16513,Razer BlackWidow Elite Keyboard,Electronics,299.99,9,2699.91
506-41-2214,2021-02-24,97695,Corsair K95 RGB Platinum Keyboard,Electronics,129.99,1,129.99
112-89-6331,2023-05-27,88179,Hermès Silk Tie,Clothes,220.0,8,1760.0
124-61-1248,2021-06-01,149161,Tomato,Vegetables,1.99,4,7.96
720-76-1639,2023-12-15,166422,AMD Radeon RX 6800 XT,Electronics,159.99,5,799.95
518-23-9748,2022-02-24,27187,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,5,449.95
135-66-6902,2020-10-18,57873,Bose QuietComfort 35 II,Electronics,299.0,5,1495.0
847-02-6465,2021-05-26,119799,Corsair Vengeance LPX RAM,Electronics,699.0,3,2097.0
417-73-4997,2023-12-10,70886,Columbia Hiking Boots,Clothes,160.0,4,640.0
455-35-9579,2022-10-18,137202,Hermès Silk Tie,Clothes,220.0,3,660.0
563-53-0926,2020-09-27,144272,Samsung Galaxy S21,Electronics,999.99,6,5999.94
276-28-0016,2023-03-30,186596,NVIDIA GeForce RTX 3080,Electronics,129.99,3,389.97
454-07-7381,2020-03-13,19106,Jane Eyre,Books,14.99,9,134.91
178-79-8826,2021-07-21,42769,Logitech G502 HERO Mouse,Electronics,229.99,9,2069.91
639-07-2662,2021-10-26,154509,Bagel,Bakery,1.99,2,3.98
197-14-4099,2020-12-16,13867,The Lord of the Rings,Books,25.99,10,259.9
574-90-8079,2024-04-14,166437,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,6,539.94
054-84-7794,2021-08-21,165254,Adidas Originals Hoodie,Clothes,90.0,9,810.0
289-71-4264,2020-12-29,13385,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,4,999.96
752-28-1863,2023-05-22,100661,Tommy Hilfiger Polo Shirt,Clothes,50.0,1,50.0
219-40-5961,2020-05-28,13463,Apple AirPods Pro,Electronics,249.99,10,2499.9
655-72-9170,2020-01-09,82243,Banana,Fruits,0.59,10,5.9
803-05-2075,2023-02-06,86088,Anker PowerCore Portable Charger,Electronics,39.99,2,79.98
428-53-9127,2021-07-04,107639,Lettuce,Vegetables,1.49,5,7.45
106-35-5572,2021-04-19,111617,Kingston A2000 NVMe SSD,Electronics,85.99,9,773.91
297-21-5120,2020-04-27,116989,Garlic,Vegetables,0.69,2,1.38
230-31-9899,2022-12-03,152302,The Hobbit,Books,19.99,5,99.95
043-89-5719,2023-11-08,76280,Keurig K-Elite Coffee Maker,Home Appliances,159.99,5,799.95
237-80-5627,2021-02-16,45048,Amazon Echo Dot (4th Gen),Electronics,49.99,7,349.93
095-46-6283,2020-08-02,43295,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,3,389.97
803-99-0911,2023-01-22,33665,Croissant,Bakery,2.49,6,14.94
362-29-7293,2024-06-28,103416,Dyson V11 Cordless Vacuum,Home Appliances,599.99,1,599.99
394-78-5249,2023-08-06,42917,Tommy Hilfiger Polo Shirt,Clothes,50.0,7,350.0
621-30-4176,2020-12-11,170645,Blueberry,Fruits,3.99,9,35.91
804-60-8766,2020-01-21,190602,Tomato,Vegetables,1.99,10,19.9
088-34-6727,2024-07-13,19454,Les Misérables,Books,27.99,2,55.98
840-65-8332,2022-03-05,122149,Cheddar Cheese,Dairy,7.99,7,55.93
727-60-4931,2022-12-11,171985,Wuthering Heights,Books,13.99,7,97.93
